addr	bucket	code_units	name
00093150	ENGINE	8	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc128
00093170	GAME_UNIQUE	28	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc22
000931d0	GAME_PORTABLE	35	FUN_000931d0
00093250	ENGINE	27	FUN_00093250
000932b0	GAME_UNIQUE	30	FUN_000932b0
00093320	GAME_UNIQUE	369	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc25
00093880	GAME_UNIQUE	90	FUN_00093880
00093a30	GAME_UNIQUE	18	FUN_00093a30
00093a70	GAME_UNIQUE	26	FUN_00093a70
00093ad0	ENGINE	11	tmpl__AV_COnlyOneEvent_VCPhysicalEntity_VERecover_::vfunc4
00093b00	ENGINE	33	tmpl__AV_COnlyOneEvent_VCPhysicalEntity_VERecover_::vfunc8
00093b60	GAME_UNIQUE	22	FUN_00093b60
00093ba0	GAME_PORTABLE	12	FUN_00093ba0
00093be0	GAME_UNIQUE	28	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc121
00093c50	GAME_PORTABLE	12	FUN_00093c50
00093c80	ENGINE	12	FUN_00093c80
00093cb0	GAME_UNIQUE	136	FUN_00093cb0
00093e50	GAME_UNIQUE	150	FUN_00093e50
00094080	ENGINE	33	tmpl__AV_CEntityFactory_VCPlayerStartEntity_VCActionEntity_::vfunc0
000940e0	GAME_UNIQUE	49	FUN_000940e0
000941b0	ENGINE	9	CPlayerStartEntity::vfunc1
000941e0	GAME_UNIQUE	58	FUN_000941e0
000942e0	GAME_PORTABLE	33	CPowerTriggerEntity::vfunc5
00094360	GAME_PORTABLE	39	FUN_00094360
000943e0	ENGINE	9	CPowerTriggerEntity::vfunc1
00094400	ENGINE	33	tmpl__AV_CEntityFactory_VCPowerTriggerEntity_VCPhysicalEntity_::vfunc0
000946d0	GAME_UNIQUE	11	FUN_000946d0
000946f0	GAME_UNIQUE	23	FUN_000946f0
00094730	GAME_UNIQUE	70	FUN_00094730
000947e0	GAME_UNIQUE	42	FUN_000947e0
00094850	GAME_UNIQUE	135	FUN_00094850
00094a50	GAME_UNIQUE	11	FUN_00094a50
00094a70	GAME_UNIQUE	130	FUN_00094a70
00094c70	GAME_UNIQUE	22	FUN_00094c70
00094cb0	GAME_UNIQUE	41	FUN_00094cb0
00094d20	GAME_UNIQUE	51	FUN_00094d20
00094dc0	GAME_UNIQUE	27	FUN_00094dc0
00094e30	ENGINE	27	FUN_00094e30
00094e90	GAME_UNIQUE	38	FUN_00094e90
00094f00	GAME_UNIQUE	77	FUN_00094f00
00094fe0	GAME_UNIQUE	15	FUN_00094fe0
00095020	GAME_UNIQUE	27	FUN_00095020
00095090	GAME_UNIQUE	34	FUN_00095090
00095110	ENGINE	27	FUN_00095110
00095170	GAME_UNIQUE	21	FUN_00095170
000951c0	ENGINE	21	FUN_000951c0
00095210	GAME_UNIQUE	32	FUN_00095210
00095280	GAME_UNIQUE	48	FUN_00095280
00095330	GAME_UNIQUE	40	FUN_00095330
000953a0	GAME_UNIQUE	164	FUN_000953a0
000955c0	GAME_UNIQUE	981	FUN_000955c0
00096200	ENGINE	5	FUN_00096200
00096220	GAME_UNIQUE	93	FUN_00096220
00096370	GAME_UNIQUE	84	FUN_00096370
000964a0	GAME_UNIQUE	14	FUN_000964a0
000964f0	GAME_UNIQUE	50	FUN_000964f0
000965b0	XBOX_PLATFORM	16	FUN_000965b0
00096600	GAME_UNIQUE	38	FUN_00096600
00096690	GAME_PORTABLE	26	FUN_00096690
000966f0	GAME_UNIQUE	20	FUN_000966f0
00096740	GAME_UNIQUE	4	FUN_00096740
00096754	GAME_UNIQUE	26	FUN_00096754
000967b0	GAME_UNIQUE	15	FUN_000967b0
000967e0	ENGINE	3	CProjectileEntity::vfunc40
000967f0	GAME_UNIQUE	4	CProjectileEntity::vfunc51
00096800	ENGINE	4	CProjectileEntity::vfunc107
00096810	GAME_UNIQUE	18	FUN_00096810
00096870	GAME_UNIQUE	40	FUN_00096870
00096910	GAME_UNIQUE	16	FUN_00096910
00096960	GAME_UNIQUE	36	FUN_00096960
000969f0	ENGINE	4	tmpl__AV_CEvent_VCProjectileEntity_VEDetonate_::vfunc0
00096a20	GAME_UNIQUE	23	FUN_00096a20
00096a60	GAME_UNIQUE	67	FUN_00096a60
00096b70	GAME_UNIQUE	16	CProjectileEntity::vfunc60
00096ba0	GAME_UNIQUE	716	CProjectileEntity::vfunc71
00097650	GAME_UNIQUE	392	CProjectileEntity::vfunc5
00097bc0	GAME_UNIQUE	212	CProjectileEntity::vfunc111
00098190	ENGINE	33	tmpl__AV_CEvent_VCProjectileEntity_VEDetonate_::vfunc3
000981f0	GAME_UNIQUE	14	CProjectileTornadoEntity::vfunc5
00098250	GAME_UNIQUE	10	CProjectileTornadoEntity::vfunc71
00098270	GAME_UNIQUE	77	CProjectileTornadoEntity::vfunc111
00098380	ENGINE	33	tmpl__AV_CEvent_VCProjectileTornadoEntity_VEThrowStuff_::vfunc3
000983e0	GAME_UNIQUE	53	FUN_000983e0
000984d0	ENGINE	9	CProjectileEntity::vfunc1
000984f0	GAME_UNIQUE	374	FUN_000984f0
00098a60	ENGINE	3	tmpl__AV_CEvent_VCProjectileTornadoEntity_VEThrowStuff_::vfunc0
00098a70	XBOX_PLATFORM	36	FUN_00098a70
00098b00	GAME_UNIQUE	34	FUN_00098b00
00098bf0	ENGINE	19	FUN_00098bf0
00098c70	ENGINE	19	FUN_00098c70
00098cb0	ENGINE	36	FUN_00098cb0
00098d20	ENGINE	46	FUN_00098d20
00098db0	GAME_UNIQUE	13	FUN_00098db0
00098de0	GAME_UNIQUE	17	FUN_00098de0
00098e30	ENGINE	24	FUN_00098e30
00098ec0	GAME_UNIQUE	23	FUN_00098ec0
00098f10	GAME_UNIQUE	21	FUN_00098f10
00098f70	GAME_UNIQUE	24	FUN_00098f70
00098fd0	GAME_UNIQUE	68	FUN_00098fd0
000990b0	GAME_UNIQUE	13	FUN_000990b0
000990e0	GAME_UNIQUE	41	FUN_000990e0
00099350	GAME_UNIQUE	19	FUN_00099350
00099390	GAME_UNIQUE	24	FUN_00099390
00099420	GAME_UNIQUE	21	FUN_00099420
00099530	GAME_UNIQUE	21	FUN_00099530
00099580	GAME_UNIQUE	20	FUN_00099580
000995d0	GAME_UNIQUE	38	FUN_000995d0
00099830	GAME_UNIQUE	25	FUN_00099830
00099b00	ENGINE	13	FUN_00099b00
00099b50	GAME_UNIQUE	4	CPythonGameInterface::vfunc0
00099b70	ENGINE	2	CPythonGameInterface::vfunc1
00099b90	GAME_UNIQUE	22	CPythonGameInterface::vfunc2
00099be0	GAME_UNIQUE	88	CPythonGameInterface::vfunc12
00099d10	GAME_UNIQUE	44	CPythonGameInterface::vfunc10
00099dc0	ENGINE	4	CPythonGameInterface::vfunc8
00099de0	ENGINE	4	CPythonGameInterface::vfunc9
00099e40	XBOX_PLATFORM	35	FUN_00099e40
00099f50	GAME_UNIQUE	20	FUN_00099f50
00099fa0	GAME_UNIQUE	51	FUN_00099fa0
0009a0e0	GAME_UNIQUE	80	FUN_0009a0e0
0009a310	GAME_UNIQUE	21	FUN_0009a310
0009a6e0	GAME_UNIQUE	26	FUN_0009a6e0
0009a770	GAME_UNIQUE	23	FUN_0009a770
0009a7e0	GAME_UNIQUE	23	FUN_0009a7e0
0009a850	GAME_UNIQUE	23	FUN_0009a850
0009a8c0	GAME_UNIQUE	23	FUN_0009a8c0
0009a930	GAME_UNIQUE	75	FUN_0009a930
0009aa80	GAME_UNIQUE	81	CPythonGameInterface::vfunc3
0009abe0	GAME_UNIQUE	76	CPythonGameInterface::vfunc14
0009ad20	GAME_PORTABLE	19	CPythonGameInterface::vfunc16
0009ad80	GAME_UNIQUE	15	FUN_0009ad80
0009add0	ENGINE	46	FUN_0009add0
0009ae60	GAME_UNIQUE	132	FUN_0009ae60
0009b030	GAME_UNIQUE	46	FUN_0009b030
0009b0c0	GAME_UNIQUE	37	FUN_0009b0c0
0009b140	GAME_UNIQUE	37	FUN_0009b140
0009b1c0	GAME_UNIQUE	37	FUN_0009b1c0
0009b240	GAME_UNIQUE	48	FUN_0009b240
0009b2e0	GAME_UNIQUE	48	FUN_0009b2e0
0009b380	GAME_UNIQUE	48	FUN_0009b380
0009b420	GAME_UNIQUE	42	FUN_0009b420
0009b540	GAME_UNIQUE	37	FUN_0009b540
0009b660	GAME_UNIQUE	47	FUN_0009b660
0009b780	GAME_UNIQUE	43	FUN_0009b780
0009b8a0	GAME_UNIQUE	168	FUN_0009b8a0
0009bdf0	GAME_UNIQUE	56	FUN_0009bdf0
0009c170	GAME_UNIQUE	73	FUN_0009c170
0009c260	GAME_UNIQUE	40	FUN_0009c260
0009c400	GAME_UNIQUE	62	FUN_0009c400
0009c590	GAME_UNIQUE	49	FUN_0009c590
0009c640	GAME_UNIQUE	35	FUN_0009c640
0009c780	GAME_UNIQUE	81	FUN_0009c780
0009c890	GAME_UNIQUE	39	FUN_0009c890
0009c910	GAME_UNIQUE	123	FUN_0009c910
0009cac0	GAME_UNIQUE	108	FUN_0009cac0
0009cf40	GAME_UNIQUE	33	FUN_0009cf40
0009d030	GAME_UNIQUE	67	FUN_0009d030
0009d100	GAME_UNIQUE	110	FUN_0009d100
0009d400	GAME_UNIQUE	69	FUN_0009d400
0009d5a0	GAME_UNIQUE	111	FUN_0009d5a0
0009dad0	GAME_UNIQUE	45	FUN_0009dad0
0009dc40	GAME_UNIQUE	103	FUN_0009dc40
0009e000	GAME_UNIQUE	122	FUN_0009e000
0009e180	GAME_UNIQUE	126	FUN_0009e180
0009e3d0	GAME_UNIQUE	102	FUN_0009e3d0
0009e520	GAME_UNIQUE	22	FUN_0009e520
0009e570	GAME_UNIQUE	61	FUN_0009e570
0009e630	GAME_UNIQUE	68	FUN_0009e630
0009e9e0	GAME_UNIQUE	46	FUN_0009e9e0
0009ea80	GAME_UNIQUE	37	FUN_0009ea80
0009eaf0	GAME_UNIQUE	135	FUN_0009eaf0
0009ecb0	GAME_UNIQUE	70	FUN_0009ecb0
0009ed90	GAME_UNIQUE	47	FUN_0009ed90
0009ee20	GAME_UNIQUE	36	FUN_0009ee20
0009eeb0	ENGINE	19	FUN_0009eeb0
0009eef0	GAME_UNIQUE	37	FUN_0009eef0
0009ef70	GAME_UNIQUE	37	FUN_0009ef70
0009eff0	GAME_UNIQUE	83	FUN_0009eff0
0009f110	GAME_UNIQUE	242	FUN_0009f110
0009f4a0	GAME_UNIQUE	292	FUN_0009f4a0
0009fa00	GAME_UNIQUE	78	FUN_0009fa00
0009fcd0	GAME_UNIQUE	19	FUN_0009fcd0
0009fe40	GAME_UNIQUE	66	FUN_0009fe40
0009ff10	GAME_UNIQUE	186	FUN_0009ff10
000a01d0	GAME_UNIQUE	57	FUN_000a01d0
000a0490	GAME_UNIQUE	82	FUN_000a0490
000a0770	ENGINE	4	FUN_000a0770
000a0780	ENGINE	16	FUN_000a0780
000a07b0	ENGINE	20	FUN_000a07b0
000a07e0	XBOX_PLATFORM	5	FUN_000a07e0
000a07f0	XBOX_PLATFORM	7	FUN_000a07f0
000a0800	XBOX_PLATFORM	7	FUN_000a0800
000a0810	XBOX_PLATFORM	7	FUN_000a0810
000a0820	ENGINE	7	FUN_000a0820
000a0840	XMEN_SERIES	49	CSortByDotProduct::vfunc2
000a08d0	ENGINE	6	FUN_000a08d0
000a08f0	XBOX_PLATFORM	47	CSortByOriginDistance::vfunc0
000a0980	GAME_UNIQUE	23	CSortByLastAttackedTime::vfunc0
000a09d0	GAME_UNIQUE	58	FUN_000a09d0
000a0aa0	GAME_UNIQUE	14	FUN_000a0aa0
000a0ad0	GAME_PORTABLE	6	FUN_000a0ad0
000a0af0	GAME_UNIQUE	67	FUN_000a0af0
000a0bc0	XMEN_SERIES	46	CSortByDotProduct::vfunc0
000a0c60	ENGINE	5	FUN_000a0c60
000a0c70	ENGINE	5	FUN_000a0c70
000a0c80	ENGINE	5	FUN_000a0c80
000a0c90	ENGINE	136	FUN_000a0c90
000a0e10	ENGINE	5	FUN_000a0e10
000a0e20	GAME_UNIQUE	12	FUN_000a0e20
000a0e50	GAME_UNIQUE	16	CSortByTraceFraction::vfunc0
000a0e90	GAME_UNIQUE	93	FUN_000a0e90
000a0fc0	ENGINE	34	FUN_000a0fc0
000a1040	ENGINE	27	FUN_000a1040
000a10a0	GAME_UNIQUE	14	FUN_000a10a0
000a10e0	XBOX_PLATFORM	8	FUN_000a10e0
000a1120	GAME_UNIQUE	28	CCollisions::vfunc4
000a1180	XBOX_PLATFORM	12	FUN_000a1180
000a11b0	GAME_UNIQUE	35	CCollisions::vfunc0
000a1240	ENGINE	7	FUN_000a1240
000a1260	ENGINE	24	FUN_000a1260
000a12b0	GAME_PORTABLE	10	FUN_000a12b0
000a12e0	GAME_UNIQUE	36	FUN_000a12e0
000a1370	GAME_UNIQUE	44	CStaticQuery::vfunc2
000a1410	ENGINE	5	FUN_000a1410
000a1470	ENGINE	24	CStaticQuery::vfunc25
000a14b0	ENGINE	16	CStaticQuery::vfunc26
000a14e0	ENGINE	29	CStaticQuery::vfunc27
000a1530	GAME_UNIQUE	18	CStaticQuery::vfunc31
000a1560	ENGINE	17	CStaticQuery::vfunc0
000a1590	GAME_UNIQUE	40	CStaticQuery::vfunc5
000a1600	GAME_UNIQUE	23	CStaticQuery::vfunc9
000a1640	GAME_UNIQUE	19	CStaticQuery::vfunc12
000a1680	GAME_UNIQUE	60	FUN_000a1680
000a1730	ENGINE	23	FUN_000a1730
000a1770	GAME_UNIQUE	30	CStaticQuery::vfunc29
000a17c0	GAME_UNIQUE	47	CStaticQuery::vfunc28
000a1860	GAME_UNIQUE	50	CStaticQuery::vfunc30
000a18f0	GAME_UNIQUE	13	CStaticQuery::vfunc23
000a1920	GAME_UNIQUE	7	FUN_000a1920
000a1940	GAME_UNIQUE	16	CStaticQuery::vfunc22
000a1970	GAME_UNIQUE	149	CStaticQuery::vfunc6
000a1b30	GAME_UNIQUE	145	CStaticQuery::vfunc7
000a1ce0	GAME_UNIQUE	29	FUN_000a1ce0
000a1d30	GAME_UNIQUE	49	CStaticQuery::vfunc8
000a1dc0	GAME_UNIQUE	28	CStaticQuery::vfunc10
000a1e10	GAME_UNIQUE	24	CStaticQuery::vfunc11
000a1e60	GAME_UNIQUE	22	CStaticQuery::vfunc13
000a1ea0	GAME_UNIQUE	113	FUN_000a1ea0
000a1fd0	GAME_UNIQUE	15	FUN_000a1fd0
000a2000	ENGINE	12	CStaticQuery::vfunc14
000a2030	GAME_UNIQUE	32	CStaticQuery::vfunc15
000a2260	GAME_UNIQUE	36	CStaticQuery::vfunc17
000a22c0	GAME_UNIQUE	17	CStaticQuery::vfunc19
000a22f0	GAME_UNIQUE	19	CStaticQuery::vfunc18
000a2330	GAME_UNIQUE	14	CStaticQuery::vfunc21
000a2360	GAME_UNIQUE	16	CStaticQuery::vfunc20
000a2390	GAME_UNIQUE	183	CStaticQuery::vfunc24
000a25d0	GAME_UNIQUE	96	CStaticQuery::vfunc32
000a26d0	GAME_UNIQUE	29	CStaticQuery::vfunc4
000a2730	GAME_UNIQUE	24	CStaticQuery::vfunc3
000a2780	GAME_UNIQUE	45	CStaticQuery::vfunc1
000a2800	GAME_UNIQUE	25	FUN_000a2800
000a2870	ENGINE	5	FUN_000a2870
000a2880	GAME_UNIQUE	27	FUN_000a2880
000a28f0	GAME_UNIQUE	19	FUN_000a28f0
000a2950	GAME_UNIQUE	29	FUN_000a2950
000a29b0	GAME_UNIQUE	29	FUN_000a29b0
000a2a10	GAME_UNIQUE	29	FUN_000a2a10
000a2a70	GAME_UNIQUE	25	FUN_000a2a70
000a2ac0	GAME_UNIQUE	9	FUN_000a2ac0
000a2ae0	GAME_UNIQUE	15	FUN_000a2ae0
000a2b10	GAME_UNIQUE	26	FUN_000a2b10
000a2b70	XBOX_PLATFORM	5	FUN_000a2b70
000a2b90	GAME_UNIQUE	43	FUN_000a2b90
000a2c30	GAME_UNIQUE	56	FUN_000a2c30
000a2d00	GAME_UNIQUE	57	FUN_000a2d00
000a2de0	ENGINE	33	tmpl__AV_CEntityFactory_VCRemoveEntity_VCGameEntity_::vfunc0
000a2e40	GAME_UNIQUE	21	FUN_000a2e40
000a2ec0	ENGINE	9	tmpl__AV_CEntityFactory_VCRemoveEntity_VCGameEntity_::vfunc6
000a2ef0	XBOX_PLATFORM	18	FUN_000a2ef0
000a2f30	ENGINE	9	CRequire::vfunc5
000a2f60	ENGINE	58	FUN_000a2f60
000a3000	GAME_UNIQUE	74	CRequire::vfunc2
000a30e0	GAME_UNIQUE	22	FUN_000a30e0
000a3120	GAME_UNIQUE	63	FUN_000a3120
000a31d0	ENGINE	10	FUN_000a31d0
000a3200	XBOX_PLATFORM	6	FUN_000a3200
000a3220	GAME_UNIQUE	126	CRequire::vfunc4
000a3420	ENGINE	27	FUN_000a3420
000a3490	ENGINE	5	FUN_000a3490
000a34a0	GAME_UNIQUE	64	FUN_000a34a0
000a3570	GAME_UNIQUE	68	FUN_000a3570
000a3650	GAME_UNIQUE	36	CRequirements::vfunc0
000a36c0	GAME_UNIQUE	153	FUN_000a36c0
000a3880	ENGINE	10	CRequire::vfunc0
000a38a0	GAME_UNIQUE	297	CRequire::vfunc1
000a3d60	GAME_UNIQUE	39	FUN_000a3d60
000a3df0	ENGINE	27	FUN_000a3df0
000a3e60	GAME_UNIQUE	23	FUN_000a3e60
000a3eb0	GAME_UNIQUE	111	CRequire::vfunc3
000a4030	GAME_PORTABLE	30	FUN_000a4030
000a40b0	ENGINE	32	FUN_000a40b0
000a4120	GAME_UNIQUE	57	FUN_000a4120
000a41e0	ENGINE	5	FUN_000a41e0
000a41f0	GAME_UNIQUE	10	FUN_000a41f0
000a4211	GAME_UNIQUE	176	FUN_000a4211
000a44b0	GAME_UNIQUE	22	FUN_000a44b0
000a44f0	GAME_UNIQUE	17	CReviewPaths::vfunc4
000a4530	GAME_UNIQUE	32	CReviewPaths::vfunc5
000a45c0	GAME_UNIQUE	32	FUN_000a45c0
000a4630	GAME_UNIQUE	15	CReviewPaths::vfunc1
000a4660	GAME_UNIQUE	15	CReviewPaths::vfunc2
000a4690	GAME_UNIQUE	22	CReviewPaths::vfunc6
000a46c0	GAME_UNIQUE	61	CReviewPaths::vfunc3
000a47c0	GAME_UNIQUE	33	CReviewPaths::vfunc8
000a4820	GAME_UNIQUE	27	CReviewPaths::vfunc9
000a4870	GAME_UNIQUE	32	CReviewPaths::vfunc10
000a48c0	GAME_UNIQUE	45	CReviewPaths::vfunc11
000a4970	GAME_UNIQUE	95	FUN_000a4970
000a4ad0	GAME_UNIQUE	45	CReviewPaths::vfunc12
000a4b80	GAME_UNIQUE	57	CReviewPaths::vfunc14
000a4d40	GAME_UNIQUE	25	CReviewPaths::vfunc13
000a4d90	GAME_UNIQUE	127	CReviewPaths::vfunc0
000a4f80	GAME_UNIQUE	22	CReviewPaths::vfunc7
000a4fc0	GAME_UNIQUE	82	FUN_000a4fc0
000a5120	GAME_UNIQUE	31	FUN_000a5120
000a51b0	ENGINE	9	CReviewPaths::vfunc16
000a51d0	GAME_UNIQUE	19	FUN_000a51d0
000a5230	GAME_UNIQUE	10	CSaveLoad::vfunc4
000a5280	GAME_UNIQUE	11	CSaveLoad::vfunc7
000a52c0	GAME_UNIQUE	4	CSaveLoad::vfunc6
000a52f0	GAME_PORTABLE	4	CSaveLoad::vfunc15
000a5310	GAME_UNIQUE	9	CSaveLoad::vfunc8
000a5350	GAME_UNIQUE	9	CSaveLoad::vfunc12
000a5380	GAME_UNIQUE	20	CSaveLoad::vfunc14
000a53d0	GAME_PORTABLE	8	CSaveLoad::vfunc1
000a53f0	GAME_PORTABLE	4	CSaveLoad::vfunc2
000a5400	GAME_UNIQUE	8	CSaveLoad::vfunc3
000a5420	GAME_UNIQUE	20	CSaveLoad::vfunc18
000a5480	GAME_UNIQUE	7	CSaveLoad::vfunc19
000a54b0	GAME_UNIQUE	13	FUN_000a54b0
000a5510	GAME_UNIQUE	16	CSaveLoad::vfunc21
000a5560	ENGINE	10	CSaveLoad::vfunc22
000a5580	GAME_UNIQUE	7	CSaveLoad::vfunc16
000a55a0	GAME_UNIQUE	98	FUN_000a55a0
000a56f0	GAME_UNIQUE	126	FUN_000a56f0
000a5900	GAME_UNIQUE	47	FUN_000a5900
000a59a0	GAME_UNIQUE	52	FUN_000a59a0
000a5a50	GAME_UNIQUE	88	FUN_000a5a50
000a5bb0	GAME_UNIQUE	8	CSaveLoad::vfunc11
000a5bd0	GAME_UNIQUE	54	FUN_000a5bd0
000a5c80	GAME_UNIQUE	15	FUN_000a5c80
000a5cb0	GAME_UNIQUE	27	FUN_000a5cb0
000a5d10	GAME_UNIQUE	13	CSaveLoad::vfunc17
000a5d40	GAME_UNIQUE	48	FUN_000a5d40
000a5e50	GAME_UNIQUE	93	CSaveLoad::vfunc0
000a6050	GAME_UNIQUE	29	FUN_000a6050
000a60c0	GAME_UNIQUE	56	FUN_000a60c0
000a61a0	GAME_UNIQUE	8	FUN_000a61a0
000a61c0	GAME_UNIQUE	99	FUN_000a61c0
000a6340	GAME_UNIQUE	76	FUN_000a6340
000a6470	GAME_UNIQUE	12	FUN_000a6470
000a64b0	GAME_UNIQUE	332	FUN_000a64b0
000a69d0	GAME_UNIQUE	107	FUN_000a69d0
000a6b80	GAME_UNIQUE	66	FUN_000a6b80
000a6c80	GAME_UNIQUE	24	FUN_000a6c80
000a6ce0	GAME_UNIQUE	263	FUN_000a6ce0
000a70e0	GAME_UNIQUE	92	FUN_000a70e0
000a7240	GAME_UNIQUE	57	FUN_000a7240
000a7325	GAME_UNIQUE	43	IConversationSystem::vfunc22
000a73d0	GAME_UNIQUE	93	FUN_000a73d0
000a7540	GAME_UNIQUE	92	FUN_000a7540
000a76a0	GAME_UNIQUE	32	FUN_000a76a0
000a7730	GAME_UNIQUE	56	FUN_000a7730
000a7810	GAME_UNIQUE	73	FUN_000a7810
000a7940	GAME_UNIQUE	77	FUN_000a7940
000a7a70	GAME_UNIQUE	75	FUN_000a7a70
000a7b50	GAME_UNIQUE	55	FUN_000a7b50
000a7c20	GAME_UNIQUE	71	FUN_000a7c20
000a7d30	GAME_UNIQUE	49	FUN_000a7d30
000a7de0	GAME_UNIQUE	130	FUN_000a7de0
000a7f90	GAME_UNIQUE	54	FUN_000a7f90
000a8040	GAME_UNIQUE	39	FUN_000a8040
000a80c0	GAME_UNIQUE	42	FUN_000a80c0
000a8150	GAME_UNIQUE	50	FUN_000a8150
000a81f0	GAME_UNIQUE	12	GetParticleManager
000a8230	GAME_UNIQUE	18	CScanEntity::vfunc111
000a8280	GAME_UNIQUE	13	CScanEntity::vfunc112
000a82c0	GAME_UNIQUE	44	FUN_000a82c0
000a83c0	ENGINE	9	CScanEntity::vfunc1
000a83e0	GAME_UNIQUE	145	CScanEntity::vfunc5
000a8600	GAME_UNIQUE	93	FUN_000a8600
000a87c0	GAME_UNIQUE	185	CScanEntity::vfunc113
000a8a90	GAME_UNIQUE	349	FUN_000a8a90
000a9000	GAME_UNIQUE	436	FUN_000a9000
000a9700	ENGINE	33	CScanEntity::vfunc116
000a9760	ENGINE	11	CScanEntity::vfunc121
000a9790	ENGINE	11	CScanEntity::vfunc125
000a97d0	GAME_UNIQUE	41	FUN_000a97d0
000a9850	GAME_UNIQUE	44	CScanTurretEntity::vfunc5
000a9900	GAME_UNIQUE	6	CScanTurretEntity::vfunc115
000a9920	GAME_UNIQUE	6	CScanTurretEntity::vfunc116
000a9940	GAME_UNIQUE	6	CScanTurretEntity::vfunc117
000a9960	GAME_UNIQUE	41	CScanTurretEntity::vfunc118
000a99e0	GAME_UNIQUE	5	CScanTurretEntity::vfunc119
000a9a20	ENGINE	9	CScanTurretEntity::vfunc1
000a9a40	GAME_UNIQUE	61	FUN_000a9a40
000a9b40	ENGINE	4	tmpl__AV_CEntityFactory_VCScanTurretEntity_VCScanEntity_::vfunc2
000a9b50	ENGINE	11	tmpl__AV_CEntityFactory_VCScanTurretEntity_VCScanEntity_::vfunc5
000a9b80	GAME_UNIQUE	17	tmpl__AV_CEntityFactory_VCScanTurretEntity_VCScanEntity_::vfunc9
000a9bc0	GAME_UNIQUE	20	tmpl__AV_CEntityFactory_VCScanTurretEntity_VCScanEntity_::vfunc13
000a9c10	GAME_UNIQUE	73	FUN_000a9c10
000a9d40	ENGINE	33	tmpl__AV_CEntityFactory_VCScanTurretEntity_VCScanEntity_::vfunc0
000a9db0	ENGINE	10	IScheduler::vfunc0
000a9dd0	ENGINE	58	FUN_000a9dd0
000a9e70	GAME_UNIQUE	47	FUN_000a9e70
000a9ef0	ENGINE	27	FUN_000a9ef0
000a9f60	GAME_UNIQUE	23	FUN_000a9f60
000a9fb0	ENGINE	6	IScheduler::vfunc6
000a9fd0	ENGINE	12	FUN_000a9fd0
000aa000	GAME_PORTABLE	6	IScheduler::vfunc7
000aa020	ENGINE	19	FUN_000aa020
000aa060	GAME_UNIQUE	24	FUN_000aa060
000aa0a0	XBOX_PLATFORM	18	FUN_000aa0a0
000aa0f0	ENGINE	24	FUN_000aa0f0
000aa140	GAME_UNIQUE	10	FUN_000aa140
000aa170	ENGINE	15	FUN_000aa170
000aa1b0	ENGINE	30	FUN_000aa1b0
000aa200	ENGINE	22	FUN_000aa200
000aa250	GAME_UNIQUE	32	FUN_000aa250
000aa2c0	ENGINE	16	FUN_000aa2c0
000aa2f0	ENGINE	29	FUN_000aa2f0
000aa340	ENGINE	26	FUN_000aa340
000aa380	GAME_UNIQUE	35	FUN_000aa380
000aa400	ENGINE	13	FUN_000aa400
000aa430	XBOX_PLATFORM	17	FUN_000aa430
000aa480	ENGINE	9	IScheduler::vfunc5
000aa4a0	GAME_UNIQUE	13	FUN_000aa4a0
000aa4f0	GAME_PORTABLE	12	CScriptTriggerEntity::vfunc59
000aa520	GAME_PORTABLE	21	tmpl__AV_CEntityFactory_VCScriptTriggerEntity_VCGameEntity_::vfunc6
000aa560	GAME_PORTABLE	29	tmpl__AV_CEntityFactory_VCScriptTriggerEntity_VCGameEntity_::vfunc7
000aa5b0	GAME_PORTABLE	9	tmpl__AV_CEntityFactory_VCScriptTriggerEntity_VCGameEntity_::vfunc9
000aa5e0	GAME_UNIQUE	32	FUN_000aa5e0
000aa640	GAME_UNIQUE	50	tmpl__AV_CEntityFactory_VCScriptTriggerEntity_VCGameEntity_::vfunc5
000aa6d0	GAME_UNIQUE	8	FUN_000aa6d0
000aa700	GAME_UNIQUE	37	FUN_000aa700
000aa790	GAME_PORTABLE	10	CScriptTriggerEntity::vfunc102
000aa7b0	ENGINE	33	tmpl__AV_CEntityFactory_VCScriptTriggerEntity_VCGameEntity_::vfunc0
000aa810	GAME_UNIQUE	40	FUN_000aa810
000aa8b0	ENGINE	9	CScriptTriggerEntity::vfunc1
000aa8d0	GAME_UNIQUE	32	FUN_000aa8d0
000aa960	GAME_UNIQUE	151	tmpl__AV_CEntityFactory_VCScriptTriggerEntity_VCGameEntity_::vfunc8
000aab70	GAME_UNIQUE	10	FUN_000aab70
000aaba0	ENGINE	10	IShadowMgr::vfunc0
000aabc0	ENGINE	39	FUN_000aabc0
000aac30	GAME_UNIQUE	98	CShadowMgr::vfunc1
000aae10	GAME_PORTABLE	52	FUN_000aae10
000aaec0	GAME_PORTABLE	57	FUN_000aaec0
000aaf80	GAME_UNIQUE	130	FUN_000aaf80
000ab120	GAME_PORTABLE	178	FUN_000ab120
000ab360	GAME_PORTABLE	63	CShadowMgr::vfunc14
000ab420	GAME_UNIQUE	183	FUN_000ab420
000ab710	GAME_UNIQUE	311	FUN_000ab710
000abc40	GAME_UNIQUE	156	FUN_000abc40
