addr	bucket	code_units	status	name
0013f350	GAME_UNIQUE	237	named	tmpl__AV_tree_base_U_value_semantics_node_V_string_vs_0BAA_ratl_00Vtree_node_2_storage_ratl_ratl_::vfunc9
0016c4a0	GAME_UNIQUE	237	UNNAMED	FUN_0016c4a0
00188f20	GAME_UNIQUE	237	named	CProcIcons::vfunc0
0006bb20	GAME_UNIQUE	236	named	CEntityGrid::vfunc1
001806c0	GAME_UNIQUE	236	UNNAMED	FUN_001806c0
002865f0	GAME_UNIQUE	236	UNNAMED	FUN_002865f0
00043210	GAME_UNIQUE	235	UNNAMED	FUN_00043210
00380960	GAME_UNIQUE	235	UNNAMED	FUN_00380960
000588d0	GAME_UNIQUE	234	named	CCollide::vfunc4
00146e10	GAME_UNIQUE	234	named	tmpl__AV_ISafeResMgr_VITexture_::vfunc33
0001e960	GAME_UNIQUE	233	UNNAMED	FUN_0001e960
0004fe80	GAME_UNIQUE	233	UNNAMED	FUN_0004fe80
000bc700	GAME_UNIQUE	233	UNNAMED	FUN_000bc700
0010d1b0	GAME_UNIQUE	233	UNNAMED	FUN_0010d1b0
00368f70	GAME_UNIQUE	233	UNNAMED	FUN_00368f70
00123770	GAME_UNIQUE	232	UNNAMED	FUN_00123770
0012f4a0	GAME_UNIQUE	232	named	ICollideHull::vfunc13
001803c0	GAME_UNIQUE	232	UNNAMED	FUN_001803c0
000ee260	GAME_UNIQUE	231	named	CAIStandardAttackHandler::vfunc3
0017a3b0	GAME_UNIQUE	230	UNNAMED	FUN_0017a3b0
002b6110	GAME_UNIQUE	229	UNNAMED	FUN_002b6110
000ec680	GAME_UNIQUE	228	UNNAMED	FUN_000ec680
0015c4f0	GAME_UNIQUE	228	UNNAMED	FUN_0015c4f0
00154eb0	GAME_UNIQUE	227	named	CHud::vfunc41
0006a900	GAME_PORTABLE	226	UNNAMED	FUN_0006a900
00364fa0	GAME_UNIQUE	226	UNNAMED	FUN_00364fa0
00188a10	GAME_UNIQUE	225	UNNAMED	FUN_00188a10
0005c240	GAME_UNIQUE	224	UNNAMED	FUN_0005c240
0005ebc0	GAME_UNIQUE	223	named	CConversationSystem::vfunc1
001228b0	GAME_UNIQUE	223	UNNAMED	FUN_001228b0
0014a130	GAME_UNIQUE	223	named	CXmlCache::vfunc5
000772b0	GAME_UNIQUE	222	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc35
00129920	GAME_UNIQUE	222	UNNAMED	FUN_00129920
0028fa30	GAME_UNIQUE	222	UNNAMED	FUN_0028fa30
000f2610	GAME_UNIQUE	221	named	CAIShadesNoWingAttackHandler::vfunc27
001124b0	GAME_UNIQUE	221	UNNAMED	FUN_001124b0
001293d0	GAME_PORTABLE	221	UNNAMED	FUN_001293d0
003ac908	GAME_UNIQUE	221	UNNAMED	FUN_003ac908
0006fd70	GAME_UNIQUE	220	named	CGame::vfunc76
00174530	GAME_UNIQUE	220	UNNAMED	FUN_00174530
00274ed0	GAME_UNIQUE	220	UNNAMED	FUN_00274ed0
0032d0d0	GAME_UNIQUE	220	UNNAMED	FUN_0032d0d0
000264b0	GAME_UNIQUE	219	UNNAMED	FUN_000264b0
000fe6d0	GAME_UNIQUE	219	UNNAMED	FUN_000fe6d0
00179ce0	GAME_UNIQUE	219	named	CMenuItemListBox::vfunc12
002705a0	GAME_UNIQUE	219	UNNAMED	FUN_002705a0
002ef0e2	XMEN_SERIES	219	UNNAMED	FUN_002ef0e2
0002b270	GAME_UNIQUE	218	UNNAMED	FUN_0002b270
000e35c0	GAME_UNIQUE	217	UNNAMED	FUN_000e35c0
000dad20	GAME_UNIQUE	216	named	CCombatNodeHandler::vfunc215
0003a950	GAME_UNIQUE	215	UNNAMED	FUN_0003a950
0006c830	GAME_UNIQUE	215	UNNAMED	FUN_0006c830
000b90c0	GAME_UNIQUE	215	UNNAMED	FUN_000b90c0
000db640	GAME_UNIQUE	215	named	CCombatNodeHandler::vfunc470
0034ca53	GAME_UNIQUE	215	UNNAMED	FUN_0034ca53
000795a0	GAME_UNIQUE	213	UNNAMED	FUN_000795a0
00097bc0	GAME_UNIQUE	212	named	CProjectileEntity::vfunc111
000b1ca0	GAME_UNIQUE	212	UNNAMED	FUN_000b1ca0
000b7160	GAME_UNIQUE	212	UNNAMED	FUN_000b7160
000dbd30	GAME_UNIQUE	212	named	CCombatNodeHandler::vfunc497
002ac0e0	GAME_UNIQUE	212	UNNAMED	FUN_002ac0e0
000cea90	GAME_UNIQUE	211	named	CCEAtkTeleport::vfunc226
00102c90	GAME_UNIQUE	211	UNNAMED	FUN_00102c90
0010ff10	GAME_UNIQUE	211	UNNAMED	FUN_0010ff10
00072150	GAME_UNIQUE	210	named	CGame::vfunc96
001149a0	GAME_UNIQUE	210	UNNAMED	FUN_001149a0
000c3840	GAME_UNIQUE	209	UNNAMED	FUN_000c3840
000d1bf0	GAME_UNIQUE	209	named	CCEAtkSpawnProjectile::vfunc59
00203c20	GAME_UNIQUE	209	UNNAMED	FUN_00203c20
002715b0	GAME_UNIQUE	209	UNNAMED	FUN_002715b0
0027df50	GAME_UNIQUE	209	UNNAMED	FUN_0027df50
00288950	GAME_UNIQUE	208	UNNAMED	FUN_00288950
00279090	GAME_UNIQUE	207	UNNAMED	FUN_00279090
00079b60	GAME_UNIQUE	206	UNNAMED	FUN_00079b60
001019e0	GAME_UNIQUE	206	UNNAMED	FUN_001019e0
0027f080	GAME_UNIQUE	206	UNNAMED	FUN_0027f080
0010dcb0	GAME_UNIQUE	205	UNNAMED	FUN_0010dcb0
0017c480	GAME_UNIQUE	205	UNNAMED	FUN_0017c480
00267120	GAME_UNIQUE	205	UNNAMED	FUN_00267120
000fe9c0	GAME_UNIQUE	204	UNNAMED	FUN_000fe9c0
0016cb80	GAME_UNIQUE	204	UNNAMED	FUN_0016cb80
000b59d0	GAME_UNIQUE	203	UNNAMED	FUN_000b59d0
00011390	GAME_UNIQUE	202	named	CClient::vfunc3
0006e2d0	GAME_UNIQUE	202	UNNAMED	FUN_0006e2d0
0002a7b0	GAME_UNIQUE	201	UNNAMED	FUN_0002a7b0
00044fb0	GAME_UNIQUE	201	UNNAMED	FUN_00044fb0
001027d0	GAME_UNIQUE	201	UNNAMED	FUN_001027d0
00159f80	GAME_UNIQUE	201	UNNAMED	FUN_00159f80
00189d10	GAME_UNIQUE	201	UNNAMED	FUN_00189d10
001e4730	GAME_UNIQUE	201	UNNAMED	FUN_001e4730
00282ce0	GAME_UNIQUE	201	UNNAMED	FUN_00282ce0
000253d0	GAME_UNIQUE	200	UNNAMED	FUN_000253d0
00049ec0	GAME_UNIQUE	200	UNNAMED	FUN_00049ec0
0016b650	GAME_UNIQUE	200	named	CMenuBlackbird::vfunc4
0028fd60	GAME_UNIQUE	200	UNNAMED	FUN_0028fd60
0033f0c0	GAME_UNIQUE	200	UNNAMED	FUN_0033f0c0
00084a30	GAME_UNIQUE	199	UNNAMED	FUN_00084a30
000cdf10	GAME_UNIQUE	199	named	CCEAtkTeleport::vfunc193
001138a0	GAME_UNIQUE	199	UNNAMED	FUN_001138a0
0018d6d0	GAME_UNIQUE	199	UNNAMED	FUN_0018d6d0
00306590	GAME_UNIQUE	199	UNNAMED	FUN_00306590
003acc1e	GAME_UNIQUE	199	UNNAMED	FUN_003acc1e
0008f360	GAME_UNIQUE	198	UNNAMED	FUN_0008f360
000b3720	GAME_UNIQUE	198	UNNAMED	FUN_000b3720
000f64e0	GAME_UNIQUE	198	named	CPatternNodeMoveTo::vfunc43
00278470	GAME_UNIQUE	198	UNNAMED	FUN_00278470
002aedc0	GAME_UNIQUE	198	UNNAMED	FUN_002aedc0
002cce5b	GAME_UNIQUE	198	UNNAMED	FUN_002cce5b
00058380	GAME_UNIQUE	197	UNNAMED	FUN_00058380
000ec2d0	GAME_UNIQUE	197	UNNAMED	FUN_000ec2d0
000faad0	GAME_UNIQUE	197	UNNAMED	FUN_000faad0
0010fb00	GAME_UNIQUE	197	UNNAMED	FUN_0010fb00
0014d910	GAME_UNIQUE	197	UNNAMED	FUN_0014d910
00152010	GAME_UNIQUE	197	named	CAutoMap::vfunc10
0035c440	GAME_UNIQUE	197	named	D3D8__D3DDevice_SetScissors
000856a0	GAME_UNIQUE	196	named	CMissionMgr::vfunc0
000b7470	GAME_UNIQUE	196	UNNAMED	FUN_000b7470
002fe982	GAME_UNIQUE	196	UNNAMED	FUN_002fe982
00073fa0	GAME_UNIQUE	195	UNNAMED	FUN_00073fa0
0029d290	GAME_UNIQUE	195	UNNAMED	FUN_0029d290
00279330	GAME_UNIQUE	194	UNNAMED	FUN_00279330
00362430	GAME_UNIQUE	194	named	D3D8__D3DDevice_Clear
001775c0	GAME_UNIQUE	193	UNNAMED	FUN_001775c0
00262d40	GAME_UNIQUE	193	UNNAMED	FUN_00262d40
0033c4d0	XMEN_SERIES	193	UNNAMED	FUN_0033c4d0
00046570	GAME_UNIQUE	192	UNNAMED	FUN_00046570
003aaba4	GAME_UNIQUE	192	UNNAMED	FUN_003aaba4
00101280	GAME_UNIQUE	191	UNNAMED	FUN_00101280
0010e230	GAME_UNIQUE	191	UNNAMED	FUN_0010e230
0003d260	GAME_UNIQUE	190	UNNAMED	FUN_0003d260
000d9740	GAME_UNIQUE	190	named	CCombatNodeHandler::vfunc430
0011f570	GAME_UNIQUE	190	named	CMemoryCardXBox::vfunc22
0012f7f0	GAME_UNIQUE	190	named	ICollideHull::vfunc14
001535e0	GAME_UNIQUE	190	named	CFontMgr::vfunc12
00051160	GAME_UNIQUE	189	named	CCamera::vfunc28
000697a0	GAME_UNIQUE	189	UNNAMED	FUN_000697a0
000ce600	GAME_UNIQUE	189	named	CCEAtkTeleport::vfunc207
003adaa8	GAME_UNIQUE	189	UNNAMED	FUN_003adaa8
00078640	GAME_UNIQUE	188	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc56
0013ae50	GAME_UNIQUE	188	UNNAMED	FUN_0013ae50
00163080	GAME_UNIQUE	188	UNNAMED	FUN_00163080
001827a0	GAME_UNIQUE	188	UNNAMED	FUN_001827a0
0004c290	GAME_UNIQUE	187	UNNAMED	FUN_0004c290
0008b0a0	GAME_UNIQUE	187	named	CMultiplayer::vfunc24
0016d8d0	GAME_UNIQUE	187	UNNAMED	FUN_0016d8d0
0019d4cf	GAME_UNIQUE	187	UNNAMED	FUN_0019d4cf
00273020	GAME_UNIQUE	187	UNNAMED	FUN_00273020
0003d650	GAME_UNIQUE	186	UNNAMED	FUN_0003d650
0009ff10	GAME_UNIQUE	186	UNNAMED	FUN_0009ff10
000abec0	GAME_UNIQUE	186	UNNAMED	FUN_000abec0
000b62d0	GAME_UNIQUE	186	UNNAMED	FUN_000b62d0
000d4250	GAME_UNIQUE	186	named	CCEAtkTeleport::vfunc4
001588c0	GAME_UNIQUE	186	UNNAMED	FUN_001588c0
001716f0	GAME_UNIQUE	186	named	CMenuDangerRoom::vfunc16
003694e0	GAME_UNIQUE	186	named	D3D8__D3DDevice_SetPixelShaderConstant
00086260	GAME_UNIQUE	185	UNNAMED	FUN_00086260
000a87c0	GAME_UNIQUE	185	named	CScanEntity::vfunc113
000552f0	GAME_UNIQUE	184	UNNAMED	FUN_000552f0
00067ad0	GAME_UNIQUE	184	UNNAMED	FUN_00067ad0
00255fc0	GAME_UNIQUE	184	UNNAMED	FUN_00255fc0
00039a30	GAME_UNIQUE	183	UNNAMED	FUN_00039a30
000a2390	GAME_UNIQUE	183	named	CStaticQuery::vfunc24
000ab420	GAME_UNIQUE	183	UNNAMED	FUN_000ab420
000d2cd0	GAME_UNIQUE	183	named	CCEAtkSpawnProjectile::vfunc35
000d5430	GAME_UNIQUE	183	UNNAMED	FUN_000d5430
0012e9c0	GAME_UNIQUE	183	named	ICacheBase::vfunc9
0027cd30	GAME_UNIQUE	183	UNNAMED	FUN_0027cd30
00367b90	GAME_UNIQUE	183	named	D3D8__D3DDevice_DrawIndexedVertices
003ba20f	GAME_UNIQUE	183	UNNAMED	FUN_003ba20f
000311a0	GAME_UNIQUE	182	UNNAMED	FUN_000311a0
000ee810	GAME_UNIQUE	182	named	CAIStandardAttackHandler::vfunc19
000fd7e0	GAME_UNIQUE	182	UNNAMED	FUN_000fd7e0
002235d0	GAME_UNIQUE	182	UNNAMED	FUN_002235d0
00236500	GAME_UNIQUE	182	UNNAMED	FUN_00236500
00030f00	GAME_UNIQUE	181	UNNAMED	FUN_00030f00
000c12a0	GAME_UNIQUE	181	UNNAMED	FUN_000c12a0
001919d0	GAME_UNIQUE	181	UNNAMED	FUN_001919d0
00058060	GAME_UNIQUE	180	UNNAMED	FUN_00058060
000dfc80	GAME_UNIQUE	180	named	CCHJumpLiftAttack::vfunc506
0013ca90	GAME_UNIQUE	180	UNNAMED	FUN_0013ca90
00157530	GAME_UNIQUE	180	UNNAMED	FUN_00157530
00018550	GAME_UNIQUE	179	UNNAMED	FUN_00018550
0011fe50	GAME_UNIQUE	179	UNNAMED	FUN_0011fe50
0012c520	GAME_UNIQUE	179	UNNAMED	FUN_0012c520
00157280	GAME_UNIQUE	179	UNNAMED	FUN_00157280
00052600	GAME_UNIQUE	178	UNNAMED	FUN_00052600
00053f10	GAME_UNIQUE	178	UNNAMED	FUN_00053f10
000ab120	GAME_PORTABLE	178	UNNAMED	FUN_000ab120
00103850	GAME_UNIQUE	178	UNNAMED	FUN_00103850
002805b0	GAME_UNIQUE	178	UNNAMED	FUN_002805b0
000eb700	GAME_UNIQUE	177	UNNAMED	FUN_000eb700
00127510	GAME_UNIQUE	177	UNNAMED	FUN_00127510
002a7740	GAME_UNIQUE	177	UNNAMED	FUN_002a7740
0001df80	GAME_UNIQUE	176	UNNAMED	FUN_0001df80
000a4211	GAME_UNIQUE	176	UNNAMED	FUN_000a4211
000b3030	GAME_UNIQUE	176	named	tmpl__AV_tree_base_U_value_semantics_node_G_0CBG_Vtree_node_ratl_storage_ratl_ratl_::vfunc12
00106d70	GAME_UNIQUE	176	UNNAMED	FUN_00106d70
0012cc90	GAME_UNIQUE	176	UNNAMED	FUN_0012cc90
002a7490	GAME_UNIQUE	176	UNNAMED	FUN_002a7490
0035b3f0	GAME_UNIQUE	176	named	D3D8__D3DDevice_SetRenderTarget
0002ca20	GAME_UNIQUE	175	UNNAMED	FUN_0002ca20
000d80d0	GAME_UNIQUE	175	named	CCEAtkTeleport::vfunc292
0011ee40	GAME_UNIQUE	175	UNNAMED	FUN_0011ee40
0032d680	GAME_UNIQUE	175	UNNAMED	FUN_0032d680
000cc490	GAME_UNIQUE	174	UNNAMED	FUN_000cc490
000d1200	GAME_UNIQUE	174	named	CCEAtkTeleport::vfunc106
000f1640	GAME_UNIQUE	174	named	CAIShadesWingAttackHandler::vfunc0
001062b0	GAME_UNIQUE	174	UNNAMED	FUN_001062b0
00184d10	GAME_UNIQUE	174	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc36
00272e00	GAME_UNIQUE	174	UNNAMED	FUN_00272e00
00077840	GAME_UNIQUE	173	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc100
0007d020	GAME_UNIQUE	173	UNNAMED	FUN_0007d020
0008ada0	GAME_UNIQUE	173	named	CMultiplayer::vfunc19
000d3030	GAME_UNIQUE	173	named	CCEAtkTeleport::vfunc240
000d6b10	GAME_UNIQUE	173	named	CCEAtkTeleport::vfunc273
000f0530	GAME_UNIQUE	173	named	CAIArtilleryAttackHandler::vfunc4
00104b40	GAME_UNIQUE	173	UNNAMED	FUN_00104b40
00129ba0	GAME_PORTABLE	173	UNNAMED	FUN_00129ba0
0012d270	GAME_UNIQUE	173	named	CAnimMotion::vfunc4
00168820	GAME_UNIQUE	173	UNNAMED	FUN_00168820
00204bd0	GAME_UNIQUE	173	UNNAMED	FUN_00204bd0
00038960	GAME_UNIQUE	172	UNNAMED	FUN_00038960
00058e30	GAME_UNIQUE	172	UNNAMED	FUN_00058e30
000f2010	GAME_UNIQUE	172	named	CAIStandardAttackHandler::vfunc23
00145f40	GAME_UNIQUE	172	named	tmpl__AV_CSafeResMgrI_VIPlayfield_04_0CLDI_::vfunc12
00176280	GAME_UNIQUE	172	UNNAMED	FUN_00176280
0017b5c0	GAME_UNIQUE	172	UNNAMED	FUN_0017b5c0
00286e80	GAME_UNIQUE	172	UNNAMED	FUN_00286e80
002fe462	GAME_UNIQUE	172	UNNAMED	FUN_002fe462
003b899b	GAME_UNIQUE	172	UNNAMED	FUN_003b899b
00038700	GAME_UNIQUE	171	UNNAMED	FUN_00038700
000fc990	GAME_UNIQUE	171	UNNAMED	FUN_000fc990
0010d4f0	GAME_UNIQUE	171	UNNAMED	FUN_0010d4f0
0014d1b0	GAME_UNIQUE	171	named	CZonePlayfield::vfunc46
00078930	GAME_UNIQUE	170	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc27
00158330	GAME_UNIQUE	170	UNNAMED	FUN_00158330
0017d250	GAME_UNIQUE	170	UNNAMED	FUN_0017d250
0018ab00	GAME_UNIQUE	170	UNNAMED	FUN_0018ab00
00271820	GAME_UNIQUE	170	UNNAMED	FUN_00271820
0002cf80	GAME_UNIQUE	169	UNNAMED	FUN_0002cf80
00052e00	GAME_UNIQUE	169	UNNAMED	FUN_00052e00
00055bc0	GAME_UNIQUE	169	named	tmpl__AV_map_vs_V_handle_str_0A_E_0PP_ratl_::vfunc59
000bd170	GAME_UNIQUE	169	named	CWeapons::vfunc0
0011f170	GAME_UNIQUE	169	named	CMemoryCardXBox::vfunc8
00239f40	GAME_UNIQUE	169	UNNAMED	FUN_00239f40
0002f7d0	GAME_UNIQUE	168	UNNAMED	FUN_0002f7d0
000327a0	GAME_UNIQUE	168	UNNAMED	FUN_000327a0
0009b8a0	GAME_UNIQUE	168	UNNAMED	FUN_0009b8a0
001cd570	GAME_UNIQUE	168	UNNAMED	FUN_001cd570
00296a20	GAME_UNIQUE	168	UNNAMED	FUN_00296a20
003ba489	GAME_UNIQUE	168	UNNAMED	FUN_003ba489
0003d010	GAME_UNIQUE	167	UNNAMED	FUN_0003d010
0008abb0	XMEN_SERIES	167	named	CMultiplayer::vfunc18
000ff840	GAME_UNIQUE	167	UNNAMED	FUN_000ff840
00149b40	GAME_UNIQUE	167	named	CXmlCache::vfunc3
00192060	GAME_UNIQUE	167	UNNAMED	FUN_00192060
001ed160	GAME_UNIQUE	167	UNNAMED	FUN_001ed160
002056d0	GAME_UNIQUE	167	UNNAMED	FUN_002056d0
00033270	GAME_UNIQUE	166	UNNAMED	FUN_00033270
0017b880	GAME_UNIQUE	166	UNNAMED	FUN_0017b880
002766a0	GAME_UNIQUE	166	UNNAMED	FUN_002766a0
0007f4d0	GAME_UNIQUE	165	named	CInventorySystem::vfunc46
000807f0	GAME_UNIQUE	165	named	IMap::vfunc55
001081f0	GAME_UNIQUE	165	UNNAMED	FUN_001081f0
000953a0	GAME_UNIQUE	164	UNNAMED	FUN_000953a0
0013b9d0	GAME_UNIQUE	164	named	CModelParticleCloud::vfunc8
0015e9b0	GAME_UNIQUE	164	named	CHudInputMap::vfunc2
0032d3b0	GAME_UNIQUE	164	UNNAMED	FUN_0032d3b0
00062050	GAME_UNIQUE	163	UNNAMED	FUN_00062050
000fadc0	GAME_UNIQUE	163	UNNAMED	FUN_000fadc0
00104830	GAME_UNIQUE	163	UNNAMED	FUN_00104830
0014ffb0	GAME_UNIQUE	163	UNNAMED	FUN_0014ffb0
00038ef0	GAME_UNIQUE	162	UNNAMED	FUN_00038ef0
00075d00	GAME_UNIQUE	162	UNNAMED	FUN_00075d00
000ac670	GAME_UNIQUE	162	UNNAMED	FUN_000ac670
0017ada0	GAME_UNIQUE	162	UNNAMED	FUN_0017ada0
0018bdf0	GAME_UNIQUE	162	UNNAMED	FUN_0018bdf0
00262a70	GAME_UNIQUE	162	UNNAMED	FUN_00262a70
00280380	GAME_UNIQUE	162	UNNAMED	FUN_00280380
0003f730	GAME_UNIQUE	161	UNNAMED	FUN_0003f730
000bdd50	GAME_UNIQUE	161	named	IWorld::vfunc52
000c16a0	GAME_UNIQUE	161	UNNAMED	FUN_000c16a0
000d0e80	GAME_UNIQUE	161	named	CCEAtkSpawnProjectile::vfunc71
00270850	GAME_UNIQUE	161	UNNAMED	FUN_00270850
00029fd0	GAME_UNIQUE	160	UNNAMED	FUN_00029fd0
000c7900	GAME_UNIQUE	160	UNNAMED	FUN_000c7900
00149f00	GAME_UNIQUE	160	UNNAMED	FUN_00149f00
00398799	GAME_UNIQUE	160	UNNAMED	FUN_00398799
0004d4e0	GAME_UNIQUE	159	UNNAMED	FUN_0004d4e0
000b5620	GAME_UNIQUE	159	named	CTalentSystem::vfunc10
000b8100	GAME_UNIQUE	159	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_0A_0HI_Vtree_node_ratl_storage_ratl_ratl_::vfunc12
000cf250	GAME_UNIQUE	159	UNNAMED	FUN_000cf250
0021f330	GAME_UNIQUE	159	UNNAMED	FUN_0021f330
000d19f0	GAME_UNIQUE	158	named	CCEAtkSpawnProjectile::vfunc34
001241e0	GAME_UNIQUE	158	UNNAMED	FUN_001241e0
0016c050	GAME_UNIQUE	158	UNNAMED	FUN_0016c050
0016f4e0	GAME_UNIQUE	158	UNNAMED	FUN_0016f4e0
00271110	GAME_UNIQUE	158	UNNAMED	FUN_00271110
0004a580	GAME_UNIQUE	157	UNNAMED	FUN_0004a580
0004fc50	GAME_UNIQUE	157	UNNAMED	FUN_0004fc50
000bb4b0	GAME_UNIQUE	157	named	CWeaponInfo::vfunc19
00100dd0	GAME_UNIQUE	157	UNNAMED	FUN_00100dd0
00167e2d	GAME_UNIQUE	157	UNNAMED	FUN_00167e2d
0021ae90	GAME_UNIQUE	157	UNNAMED	FUN_0021ae90
002fe248	GAME_UNIQUE	157	UNNAMED	FUN_002fe248
003bf68c	GAME_UNIQUE	157	UNNAMED	FUN_003bf68c
0002a220	GAME_UNIQUE	156	UNNAMED	FUN_0002a220
0004d7e0	GAME_UNIQUE	156	UNNAMED	FUN_0004d7e0
0008daf0	GAME_UNIQUE	156	named	CPathGrid::vfunc9
000abc40	GAME_UNIQUE	156	UNNAMED	FUN_000abc40
000b9570	GAME_UNIQUE	156	UNNAMED	FUN_000b9570
00048950	GAME_UNIQUE	155	UNNAMED	FUN_00048950
000591b0	GAME_UNIQUE	155	UNNAMED	FUN_000591b0
000878d0	GAME_UNIQUE	155	UNNAMED	FUN_000878d0
0008c620	GAME_UNIQUE	155	UNNAMED	FUN_0008c620
00128900	GAME_UNIQUE	155	named	TiXmlElement::vfunc4
001a8a16	GAME_UNIQUE	155	UNNAMED	FUN_001a8a16
00030890	GAME_UNIQUE	154	UNNAMED	FUN_00030890
00057dc0	GAME_UNIQUE	154	named	CCollide::vfunc2
00084740	GAME_UNIQUE	154	UNNAMED	FUN_00084740
00086a10	GAME_UNIQUE	154	UNNAMED	FUN_00086a10
000aeec0	GAME_UNIQUE	154	UNNAMED	FUN_000aeec0
0012c8f0	GAME_UNIQUE	154	UNNAMED	FUN_0012c8f0
00151390	GAME_UNIQUE	154	UNNAMED	FUN_00151390
0039abb6	GAME_UNIQUE	154	UNNAMED	FUN_0039abb6
0003b6d0	GAME_UNIQUE	153	UNNAMED	FUN_0003b6d0
00040b90	GAME_UNIQUE	153	UNNAMED	FUN_00040b90
000542f0	GAME_UNIQUE	153	UNNAMED	FUN_000542f0
000a36c0	GAME_UNIQUE	153	UNNAMED	FUN_000a36c0
00104020	GAME_UNIQUE	153	UNNAMED	FUN_00104020
00107db0	GAME_UNIQUE	153	UNNAMED	FUN_00107db0
0033bdb0	XMEN_SERIES	153	UNNAMED	FUN_0033bdb0
003aff41	GAME_UNIQUE	153	UNNAMED	FUN_003aff41
003b0a71	GAME_UNIQUE	153	UNNAMED	FUN_003b0a71
0003e5b0	GAME_UNIQUE	152	UNNAMED	FUN_0003e5b0
0007c070	GAME_UNIQUE	152	UNNAMED	FUN_0007c070
0008f6f0	GAME_UNIQUE	152	named	CPathGrid::vfunc1
001307e0	GAME_UNIQUE	152	UNNAMED	FUN_001307e0
00143ee0	GAME_UNIQUE	152	UNNAMED	FUN_00143ee0
001ee620	GAME_UNIQUE	152	UNNAMED	FUN_001ee620
002b5ca0	GAME_UNIQUE	152	UNNAMED	FUN_002b5ca0
0033e550	GAME_UNIQUE	152	UNNAMED	FUN_0033e550
00398973	GAME_UNIQUE	152	UNNAMED	FUN_00398973
000aa960	GAME_UNIQUE	151	named	tmpl__AV_CEntityFactory_VCScriptTriggerEntity_VCGameEntity_::vfunc8
00124930	GAME_UNIQUE	151	named	tmpl__AV_tree_base_U_value_semantics_node_V_string_vs_0BAA_ratl_04Vtree_node_2_storage_ratl_ratl_::vfunc35
00170c20	GAME_UNIQUE	151	named	CMenuDangerRoom::vfunc11
00170e90	GAME_UNIQUE	151	UNNAMED	FUN_00170e90
0028b440	GAME_UNIQUE	151	UNNAMED	FUN_0028b440
0004c620	GAME_UNIQUE	150	named	CCamera::vfunc52
000575f0	GAME_UNIQUE	150	named	CCheats::vfunc0
00077be0	GAME_UNIQUE	150	UNNAMED	FUN_00077be0
00093e50	GAME_UNIQUE	150	UNNAMED	FUN_00093e50
000b7f00	GAME_UNIQUE	150	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_0A_0HI_Vtree_node_ratl_storage_ratl_ratl_::vfunc15
00102a90	GAME_UNIQUE	150	UNNAMED	FUN_00102a90
00148200	GAME_UNIQUE	150	UNNAMED	FUN_00148200
00185110	GAME_UNIQUE	150	UNNAMED	FUN_00185110
00362d50	GAME_UNIQUE	150	UNNAMED	FUN_00362d50
00044410	GAME_UNIQUE	149	UNNAMED	FUN_00044410
0004e380	GAME_UNIQUE	149	UNNAMED	FUN_0004e380
00085a60	GAME_UNIQUE	149	UNNAMED	FUN_00085a60
000a1970	GAME_UNIQUE	149	named	CStaticQuery::vfunc6
0012a450	GAME_UNIQUE	149	UNNAMED	FUN_0012a450
00172d70	GAME_UNIQUE	149	named	CMenuItem::vfunc13
001fc620	GAME_UNIQUE	149	UNNAMED	FUN_001fc620
000b0f20	GAME_UNIQUE	148	UNNAMED	FUN_000b0f20
00113c50	GAME_UNIQUE	148	UNNAMED	FUN_00113c50
00155da0	GAME_UNIQUE	148	named	CHud::vfunc42
00194890	GAME_UNIQUE	148	named	CDisplay::vfunc0
00042f60	GAME_UNIQUE	147	UNNAMED	FUN_00042f60
00090c50	GAME_UNIQUE	147	named	CPath::vfunc0
000dd530	GAME_UNIQUE	147	named	CCombatNodeHandler::vfunc218
0010d750	GAME_UNIQUE	147	UNNAMED	FUN_0010d750
0008de20	GAME_UNIQUE	146	named	CPathGrid::vfunc12
003b9bd8	GAME_UNIQUE	146	UNNAMED	FUN_003b9bd8
0005c020	GAME_UNIQUE	145	UNNAMED	FUN_0005c020
000a1b30	GAME_UNIQUE	145	named	CStaticQuery::vfunc7
000a83e0	GAME_UNIQUE	145	named	CScanEntity::vfunc5
000cdca0	GAME_UNIQUE	145	named	CCEAtkTeleport::vfunc196
000d8840	GAME_UNIQUE	145	named	CCEAtkTeleport::vfunc416
00166880	GAME_UNIQUE	145	UNNAMED	FUN_00166880
00197c50	GAME_PORTABLE	145	UNNAMED	FUN_00197c50
003bad8f	GAME_UNIQUE	145	UNNAMED	FUN_003bad8f
0007f8b0	GAME_UNIQUE	144	UNNAMED	FUN_0007f8b0
000b53a0	GAME_UNIQUE	144	named	CTalentSystem::vfunc3
00128010	GAME_UNIQUE	144	UNNAMED	FUN_00128010
0015c260	GAME_UNIQUE	144	UNNAMED	FUN_0015c260
00270b80	GAME_UNIQUE	144	UNNAMED	FUN_00270b80
